2017-10-01,2017-10-02,2017-10-03,2017-10-04,2017-10-05,2017-10-06,2017-10-07,2017-10-08,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-14,2017-10-15,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-21,2017-10-22,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-28,2017-10-29,2017-10-30,2017-10-31
,,,,,,,,,,,,,,,f42d62545cb02c96,f30c4276becbe085,ee0026f665488adb,e2037bd80a229f54,,da8ecdabb4a0f0e2,dd6532ab5a380deb,e1821b696a1cfe9e,d6c25613881007c9,e0a7da25ac1e996b,,,d228f88f90f9c2c9,c6b8feb1cc4e587f,bf50255e8d13a72b,bab3657354335387
,,,,,,,,,,,,,,,f433bd83edf6a307,f32380788dac0583,ee0ac30a3e4beb3f,e206b54198a0912f,,da9bb684cdb9f15,dd70ee5cd5bc367d,e18f3b6da97ec976,d6c75fe02c96369e,e0b4fe71f7f705ad,,,d22be609fbd5ec2e,c6bae2e635f1fe47,bf532d1bdb1865dc,bac1ce4d14653d9d
,,,,,,,,,,,,,,,f455192464f48c28,f325e64522614779,ee0c8c4e7947b73f,e20746afc38deb85,,daa4014596aadc06,dd78caf18b6463ea,e1917b6c5029d9d8,d6dd199394f33a2,e0bfad670cf96bf8,,,d235e3c32727534f,c6c6626e812a4698,bf59b16ea96bfa8d,bad6ed71832f66e7
,,,,,,,,,,,,,,,f4583204feb5ef91,f331502ca2110d57,ee121ae981522476,e217424e64dd855,,daa50313ce1fe1fe,dd80670cb86a1942,e19753484697e965,d6df43a1d43453ee,e0d6415555d22ca9,,,d23e7dbd8c8fee22,c6da62f1128731fc,bf5e3b46d08bf413,bae21f8c9327a7ac
,,,,,,,,,,,,,,,f45cd454d082bf02,f3337f9a32befbfb,ee125cafdfd3a2db,e21b809707dbe17c,,daaa9830e2876d50,dd8625a2a1721bf4,e19c9cf89458a2c2,d6e104b935bbae12,e0dc30a1fd8672e,,,d2448802c69b96b6,c6dd18e6d14d31a3,bf6611d1a477eda0,bae322af06f97ef7
,,,,,,,,,,,,,,,f462cedd390df412,f33a311163c97d6,ee183fcc7ebf8a2c,e21c29d5017a71a3,,dab0f9995a475637,dd90a187585ad0d8,e1a2ac97c40b785d,d6e118e5b403f4e5,e0e06c8ef7ff35c,,,d24e1611843ac351,c6de8c868a9fd4d4,bf68a87eeb3fc1bc,bae3cb0c5b68c901
,,,,,,,,,,,,,,,f4643cb7775d8291,f33cd8b434740551,ee1c3cad7a7bd0f2,e21cdd837ec14394,,dabc150fd53e562a,dd97eaeff289e9c2,e1b7003379ebf409,d6f2ce25a8e080b4,e0f8750791281de2,,,d2521efeb4affca9,c6e5089204bb99a4,bf6f3a4eab7dc955,bae77a289376d631
,,,,,,,,,,,,,,,f46b88ebcda15335,f34ff0b12f965a07,ee224382f441673e,e221872b4ce4add8,,dac050f461f27342,dd9b181878932faf,e1ba48b5cc072ab0,d6f754aa62ddbce1,e0f9125ca01f7292,,,d253ae34f4ba85bb,c6f48a5c8f8ee345,bf788ac2aed17826,bae8d66f4201b2c3
,,,,,,,,,,,,,,,f46c79b5b278815d,f35d7e85fb0c118f,ee40e9822c3a859a,e232f2b9bfc6163f,,dac0ff55ce448331,dd9bb5b65bb70a9b,e1c6aa7c5073dfb8,d6fb7340902ce044,e10281c953b05b92,,,d27102a5386ad149,c6f64b684c2ed999,bf81bf9096e0f5bf,baf3b0348b9890e7
,,,,,,,,,,,,,,,f46ee6a58faad6a0,f369bf876995d6dd,ee414866bce7352b,e24306fe581fd125,,dac4201044abafd8,dda2edb5f629c1e9,e1cf36c001ef0a09,d701bb0bb192c40e,e10ae8cc2d470e4b,,,d272904fac67af9b,c701374e6667be65,bf911afb6fe57dfa,bb1cb0ce146b9f60
,,,,,,,,,,,,,,,f47702172669d507,f36f553742dea4df,ee41d72ea4a4a350,e245bb07ee6daef5,,dacd745e326769ae,ddb65a825b9357a4,e1d06d2af956d2ff,d7026105927b3600,e115f9aa664d3be1,,,d273baca33956786,c701d7416f9984b9,bfa43932e383cafe,bb1cef900fadc264
,,,,,,,,,,,,,,,f4797ed9862be122,f37fe565a266b434,ee44bd88e69abfc3,e2468835a37fc06b,,dae4892e96294a5,ddbb7e13cce8292b,e1d55f0629d10d6e,d7033d5014c8e80b,e11bfb2369aeed52,,,d274c4bdd0a4c5dc,c703d6f65559078d,bfb6aa47c9580fd2,bb2333da0a18f07e
,,,,,,,,,,,,,,,f47a0dc7f58dbcca,f38022e6cdcd9ea6,ee45143c4fbe838c,e247e10e1d1b93ed,,daecff06f3706471,ddbf01c0f3723df9,e1dc1665de041c11,d707f428c03c649b,e11d2c79d18e3252,,,d275a8e6e505fd3a,c717f18b145a7fc5,bfc7d583977221df,bb255070ef4f0950
,,,,,,,,,,,,,,,f481d5d69f74d901,f3a75b6955a68163,ee60a30a0bfbb5e,e24bed17c997e9dd,,daf3fb7b413a84be,ddc774e6136a6ef,e1e23518a1ca02f4,d712a7c00eaec53a,e12af3e608d9a119,,,d28a8329a4a6bfd3,c71c9ee4621eae06,bfd02fac3328b8a4,bb27a4e6c062d0e4
,,,,,,,,,,,,,,,f486f5f50e65161a,f3a913817d8cc91d,ee6c8198bc91b47,e24cf6664244d335,,daf913a8c40cac5b,dde1f0a2bfc1949d,e1f5be130dffa0bf,d7174d018c97c9d6,e130d148c0926e3c,,,d28bb95794341910,c723a853314d3b10,bfd2ba9f27d8e140,bb304ce32091df43
,,,,,,,,,,,,,,,f48cbabff137aaae,f3b537a51970eeef,ee6dd77b748f03fa,e24db1d212c7ad25,,dafb26e8685aa475,ddee7531abcd0216,e1fb1d59af05d407,d72bcf4e0f2a67a2,e138a74aa96c854f,,,d2990a5c9030a597,c73f05117b1a9931,bfd4722fa4ebb05,bb337f27dbf49bd3
,,,,,,,,,,,,,,,f48d2ef42378344f,f3da42655dc626f8,ee80e6dac4e7780a,e2507820dd00672d,,db07375b91cc2f78,ddf590563f8d4d7c,e206b54198a0912f,d7539d90929efd80,e139ae805d651a3e,,,d2a15069b06b3ad9,c749e684a8c06f55,bfd726c9c377c24e,bb40aae0cda3790
,,,,,,,,,,,,,,,f48fb2acbf3f73ec,f3da7e93271ddc73,ee852125c32df107,e25a633034c43365,,db19fd632e4ec110,ddffec2c9b12678b,e20746afc38deb85,d7793e24268a6624,e14a46635515f7c3,,,d2b1a0823ae6756d,c752b96c45d9f415,bfe4119aa028f898,bb454d25dd70cd7a
,,,,,,,,,,,,,,,f496a80b8bcaa64a,f3e611405f58db15,ee87cc5702870a6e,e26e1234d22a416,,db21c83c3882945a,de0dc9ca4670071d,e20c172d3c03853a,d77b6c12596f8ed3,e14ad76b0b7f8014,,,d2c75e4dfea49265,c754157cc92196d9,bfe8703224329961,bb5d7640fca966fc
,,,,,,,,,,,,,,,f499293e583ee837,f3e8e6b2b14bbb19,eea9e93cdd655bd0,e274254b92270c61,,db2703431eebf13c,de0ddaac485613b4,e217424e64dd855,d788bc8ce0b406ae,e154b509f7bd78de,,,d2dfd7199e83e5ad,c759809c865f5154,bff0270ed5d52377,bb750bd252452835
,,,,,,,,,,,,,,,f4a50fa1fcf6cb5c,f3f2827074cdfd55,eebbb5f24dee9335,e27b60dbd1e46f,,db2756f6d150b078,de14d79c186af098,e21b809707dbe17c,d788f4eca20dd331,e15dd0788d1ec53,,,d2e2269ba7a7163c,c75eafe334f27029,bff36c9bbc9acac7,bb7d36e52abb42f5
,,,,,,,,,,,,,,,f4a7c2aa3d5d5e28,f40be508ce4bcea7,eec3e2983c4e8075,e29061ad6b04fcff,,db292dfa39461d09,de1560040b3f71fd,e2276a2b96068d38,d78e100108a96de2,e163506cd842f5ee,,,d2e64adb768f9089,c76683617bf2981f,c008d7f0bc15f56f,bb7d4a5880d85552
,,,,,,,,,,,,,,,f4a86b6ba6ac637f,f4118923eeee28e,eeceb0cc02687338,e29514e42748bc3b,,db2c2fea62010a92,de1a6f54bc27b095,e23714e72151d7a4,d79644bdd2d26ce5,e16855b6278ab4b3,,,d2e7d8a86662d431,c768b8bb64c913af,c008eccb67424180,bb7d9d0dd66f920e
,,,,,,,,,,,,,,,f4af09cdc3763c3f,f412f265496bfe71,eed16d640056a008,e295852ded9cddc0,,db2d6a7a8fd30f55,de3c97b9c2afd464,e237826cb387fa3,d79ab024270e931c,e1697f161373ca32,,,d2ee7543f9f86c33,c76a78ce3e76e54,c00e1045d2653fc9,bb7e1359f80d97ee
,,,,,,,,,,,,,,,f4b01ee3237f3b24,f41bd94552639d97,eed17b2c523f9b42,e299171597ece710,,db2e297beb5c42ad,de3d83880ed42852,e24bed17c997e9dd,d79ac51af88bc382,e17b1e0d4228b91c,,,d2f92a9f0508b7fa,c7753cea75639c8e,c010462aacfe3612,bb7e53404ac530ed
,,,,,,,,,,,,,,,f4bca2407fd62456,f42392a64204914,eef044843624abf6,e29f81d7a8a6e216,,db3802caae267ea0,de4030ff89001234,e24db2e190391a2b,d7a904fb7a6ab8b9,e1821b696a1cfe9e,,,d2ff74284d9dc7a,c781e1f2f04ccfe3,c01e4635fb3c4bcd,bb81a70316528705
,,,,,,,,,,,,,,,f4ce7e94af324dc4,f42e47a1adf54810,eefe2ba73e8fab79,e2aa6f19a1775be0,,db40364e6a0fcddf,de4f5f7d027bc736,e24f076aeac5dee2,d7aa7817da3ef4e2,e18f3b6da97ec976,,,d30959c270ebdacd,c7864c93085161ef,c020fd2a12cf3d57,bb8471e749c5bcfb
,,,,,,,,,,,,,,,f4cfa44bdc92e559,f4328fd6bb5a8243,ef089f55de68eee6,e2ae7f5c295d718f,,db41ad497b2b8c61,de56a6361be08083,e2507820dd00672d,d7aaead7a7557c6a,e19753484697e965,,,d309ee60ebed41c5,c789e0f076f2a0db,c023309edd981ca7,bb88d98087c46ace
,,,,,,,,,,,,,,,f4dfc0e4f574268b,f4409390169b2285,ef0f3c901c86a991,e2b69cb4b971d4ba,,db44584e24699fc4,de660f0a98693328,e26147432cb92b54,d7cc77819a7c9c39,e1a2ac97c40b785d,,,d30e9d289f73bcf5,c78cbae05724968,c02378cded5f8f3b,bb89caff1fd88807
,,,,,,,,,,,,,,,f510b7e6ae763a0a,f454afbfe109fabb,ef1302aaa52e4872,e2c0c1c80419b4a4,,db464bf6ebf95ae7,de6d847b1883a7d6,e27a34c61fccbe4f,d7cde09e4c24f525,e1b7003379ebf409,,,d30fe6a2d0902e3d,c7a1e729ff17b536,c02b65029bf791c3,bb9e7b8fe4e1d1f7
,,,,,,,,,,,,,,,f51623dbc175bcb,f45cd454d082bf02,ef1deb06e1dd8f87,e2c86b23867114c7,,db49d5bd4fff8b5c,de7002677cc3ff2e,e27b60dbd1e46f,d7cf4c09921b9764,e1d06d2af956d2ff,,,d3134cc55db4a62,c7a5ca62b8890bac,c02d803e5471afae,bba02a3387ec0f83
,,,,,,,,,,,,,,,f51acc74cd72b63,f462cedd390df412,ef1e37269dc47e2b,e2cf0cecb5ced5a3,,db4c86359ada3ed3,de9b5f41ed4d6711,e294ba7f97389838,d7dc560b63de2ff2,e1d7ef3e9b448b34,,,d314fe0a225690b2,c7ae1cf4bd22d782,c031e1fafa2ddb4a,bba13fd057c2ea8
,,,,,,,,,,,,,,,f525c50232ad08d6,f4643cb7775d8291,ef3a77952ca1624c,e2d3d4e68887bc93,,db537af082940b6a,dea0ef63f0267cf5,e29514e42748bc3b,d7de6f9a3b9791c1,e1e05a6aaae97d1b,,,d31bd8c7a1ba7d37,c7b3339f5812a4cf,c03456cf93080dc6,bbb1cb1d33184780
,,,,,,,,,,,,,,,f5273aec1cee3a2d,f46b88ebcda15335,ef491e63e33c351b,e2dab7df204c3e6e,,db5502ad4b1acbac,deaac5cd307d670c,e295852ded9cddc0,d7e39e2b2e702278,e1e23518a1ca02f4,,,d32d36975b0b805f,c7b5a2de1d55dbc6,c0395783efdd4e67,bbb27dfc24f5b38f
,,,,,,,,,,,,,,,f52ff852f85919d9,f46ba9f1b40b3636,ef5060420d746349,e2e1217b460ba7f8,,db5bf3f41b67a5fc,deb33a65f1331727,e2a27a6e89219306,d7e7741f53965f0,e1fbb63d1cfcbd5c,,,d3596e120c0290c0,c7be476384d77645,c03e379133c6a560,bbbc68d4303467cc
,,,,,,,,,,,,,,,f53145cb2b621e7c,f46c79b5b278815d,ef6f1b3f5ccc7ffd,e2e839c8b4adaabc,,db5edecbc0344869,deb833a23a623d5c,e2a47fde82d01dae,d7ed0845d05d18f9,e206b54198a0912f,,,d364590ccf8429b1,c7cdc317d3be89fc,c03f0890e305fe06,bbc39cf8f36c192b
,,,,,,,,,,,,,,,f53156174064ce28,f47a0dc7f58dbcca,ef70a261bf77868b,e2ffadf37afc2292,,db5f22ad65188dd0,debe98ddb18e8105,e2a9a4fbb11a4974,d7f86a735c737061,e217424e64dd855,,,d3733170e6fd2bf6,c7d516e3aa8b074a,c04133453b5adb5f,bbcc9b7b504c9878
,,,,,,,,,,,,,,,f53db7d618eda8d8,f4850a8fa0945633,ef72edcfd34b2528,e3050d16f886073,,db63f2a273e48509,decb2cc44030705e,e2ae7f5c295d718f,d7f95e2dde04477b,e21b809707dbe17c,,,d38d0d58bd171f,c7d5954cdb1e7e56,c041fa12d9a9005e,bbccbca3ff942e7d
,,,,,,,,,,,,,,,f5450570fda56139,f486f5f50e65161a,ef73e461b46a0be6,e30521207186b42b,,db68d27e1033123d,ded322cdcbd10ba0,e2c0c1c80419b4a4,d7fd4a255a312e5c,e22beac0226366d5,,,d391a6f11e503b50,c7d796ce91bca0e4,c0451331e2ca58a1,bbcebb94bb4b6922
,,,,,,,,,,,,,,,f554723d03c4c7e5,f48ca84dd08b9818,ef74e7741b3af367,e30bbb0ef85719cd,,db6c51bdf859a258,ded52a189cac837a,e2c0ce302e0e2035,d8018267cd7b586f,e22dd10b1188eb5a,,,d39ef5cd177f168a,c7ececb7cc44d35e,c04f95a870598844,bbda5cce9654b2b
,,,,,,,,,,,,,,,f560195f6e1ddc08,f48cbabff137aaae,ef7bed5cb9144c53,e30c7263080c7198,,db7291af27a8ba20,dee483072ddb437c,e2c33bbdb404a9c7,d818987a4952c515,e230b5009b6eee44,,,d3a4ce2fcd65f2f9,c7f2587489af9a10,c053874cce6a4a5b,bbe0509dbb2d0231
,,,,,,,,,,,,,,,f5677c389ad81756,f48d2ef42378344f,ef8e880a0edb9c27,e31bd1d3df3d9fd0,,db76fce505243c9f,defb28cc7cad72fe,e2cf0cecb5ced5a3,d818b96ce3871ffb,e236fe0be5e70896,,,d3ad55393c2199e0,c7f7c57bedfe2a2b,c054fd77d68f3c54,bbe4a470dfcdff72
,,,,,,,,,,,,,,,f568b00740d8fb7a,f4a50fa1fcf6cb5c,ef911ac7a4f69951,e34dbeb1af2146fb,,db78caa20dd3ab22,df097059bb53b9bd,e2d1522e922a55e4,d81d1cbeea177aca,e23714e72151d7a4,,,d3ade6743b07cdca,c7f83881cd41452e,c0585381e343614f,bbe8339634d82f8c
,,,,,,,,,,,,,,,f574730d1630d706,f4a7d065fbb2a18c,ef92feb905a0e7fb,e34fb22e1dbd857f,,db79b00f5b02b02,df16aab41fd45d3c,e2d25a2ead7e0249,d81e3e382cd4ce00,e237b0592a9091eb,,,d3c566dc50a245da,c7fea621933e51cb,c0595faf565fdb05,bbf8a4933d0ba47d
,,,,,,,,,,,,,,,f58152201093f7ba,f4a86b6ba6ac637f,ef9a1c44be527853,e354d51de9aa9e90,,db8010ab1ecfe615,df16fca3b6758b32,e2d3d4e68887bc93,d82eda5cb6893634,e246167eef8d3251,,,d3c890254dd04854,c800098c9878edbf,c059802055c44b4d,bc03a05133d009e0
,,,,,,,,,,,,,,,f58904a5e1a834f2,f4ae7ae0faeb6491,efb073cf164ec16a,e354fb037a1116ec,,db8168c9fdc61750,df20705c5d641c0e,e2d47335aa7163ab,d833d9b0e37020d8,e24bed17c997e9dd,,,d3ca8d351a3f6e66,c804d22be85198c6,c05cc899059baaf2,bc08bcabfbf7192d
,,,,,,,,,,,,,,,f58aa2ea550d48a2,f4af09cdc3763c3f,efb364f6c107d935,e3641bec6f0e2355,,db83211191b0410e,df30b88da7ee4449,e2d6bf3dd7d91037,d83f4389b710379a,e24db1d212c7ad25,,,d3d22f779c1e0418,c810903ce98e0a3c,c06006f322d66ad3,bc0db9a22757c24
,,,,,,,,,,,,,,,f595cf2d04867358,f4af8cf521f342b7,efbb850a82058e71,e373b21e1c28103e,,db8a207e8b300680,df339e8483beb50a,e2dab7df204c3e6e,d8400d94e15674ec,e26147432cb92b54,,,d3e55062539896f3,c81411bf9c64689b,c0602eb8675499a1,bc0f8f922698c47e
,,,,,,,,,,,,,,,f5972c6a529f9a2a,f4cce5a1c4184dce,efd249d3ca28cb3f,e373fab53f3a3e67,,db91a48ba25726d3,df40302d75edd8e3,e2e1217b460ba7f8,d84045aee684e6e4,e26336bea24fa68f,,,d3e6b53586484150,c81b97744af9aac0,c065333109f589a9,bc1f595a35171ada
,,,,,,,,,,,,,,,f598b37561b0b4e3,f4cd4d1a54523445,efd3d1180daa14c,e3761974f7196c5c,,db931beb0e0a5d93,df575c7babb0bc5f,e2e7cad5d0e27c89,d84243e3c681c97e,e26e1234d22a416,,,d3f2635d5aae05c8,c82030e9a4069e41,c06a329f47b1d9ec,bc22b033401adc05
,,,,,,,,,,,,,,,f5a1c6cd67d6725f,f4ce7e94af324dc4,efd57fcb63c9d40e,e37eec7599049f2b,,db980958a7ec1521,df5e02815af33ebd,e2ffadf37afc2292,d84ec44fbb5b7041,e276f05e7f09d7fb,,,d40e0443116bd73e,c824503778f50fce,c06e3274111d7c12,bc256b36c9ef71f5
,,,,,,,,,,,,,,,f5a21b7bb9b5fd03,f4cfa44bdc92e559,efe13889824cf30f,e37f46c402c570d5,,dba04ba0601635bc,df68eed8a4fd77bb,e30bbb0ef85719cd,d854137ea9b8147b,e28c2d359a457051,,,d40eb3a4022a6197,c82dff79f58cd1bc,c0a48b61f43db412,bc28c9a45deb0059
,,,,,,,,,,,,,,,f5a6d338782fad99,f4d60204e8161832,efe2d5a070890b38,e3963158d0d802c3,,dbab623d5f1210d2,df709edfd17d9a45,e325067ce436f29c,d86255ee8b347f7b,e29514e42748bc3b,,,d413bf1db009c57c,c830471b2df10ffc,c0a6a5be9ff29196,bc362399becc40e6
,,,,,,,,,,,,,,,f5aa00604e1ab24d,f4e545213deebaf0,efe54ff904caeb10,e39b1264b0c9de64,,dbb15a52bb7e3b89,df7ad3d6e11b2838,e345610b6a5d971,d86889d43435621f,e295852ded9cddc0,,,d41de62528015c06,c8388528e21d295f,c0ab4b2ed2289db1,bc37779e612e14cd
,,,,,,,,,,,,,,,f5afb5fd4d1fb7dd,f4ebb9d7d2667cc7,eff5602e39fd11ac,e3a006ee6e6e5640,,dbb3dd98af935baa,df898b9235e73667,e34dc720d9b4292f,d86ac0b476d5a25e,e297823c57029d19,,,d42a999ca015b7c7,c83a04c5ce7922a8,c0ae610fd5012e37,bc3ca61f0dd20f2f
,,,,,,,,,,,,,,,f5b0568f640512fa,f4f5fe3cb7f8e43d,effb20b3b8ce1961,e3aab7b89a3e9813,,dbba41340da6d026,dfa0e193b7d48a43,e34fb22e1dbd857f,d87219420553b8b2,e29f81d7a8a6e216,,,d43749cae77a946c,c84023c305985aa4,c0ae9a87d5fe655f,bc3ebffcd2326034
,,,,,,,,,,,,,,,f5b0f13b85bea4df,f4fae0e5751c9d03,f007627b8dde8253,e3b61e0a833e5f19,,dbc09f41c0bf84ab,dfaa60bcc2fba817,e353d1c2be2aada9,d8847a895cbc2c9f,e2a47fde82d01dae,,,d43af3d1658b073f,c84e61ba9dc38111,c0b1281c500c7a1f,bc480d9e39f75ee5
,,,,,,,,,,,,,,,f5b3e2e00db8e6f3,f51623dbc175bcb,f00c688c7b04a74a,e3ce9fb7d5775a51,,dbd3f84f23889c4e,dfb20889afcf9af0,e354d51de9aa9e90,d88d6a96abf0d0ad,e2a634e861de6af1,,,d43b4d3f0f0861f8,c852c4a93da556f3,c0b36eb416aea5a9,bc49e577d5d5163e
,,,,,,,,,,,,,,,f5b5f36775f95022,f51acc74cd72b63,f016502bb90f5a91,e3d142f91ec9180a,,dbe0161b8492a53d,dfb78a6c934a8856,e35957113df76ca3,d8970a59785cf88,e2ab12f08157fa42,,,d4507f410d9ff40d,c85adc48baf3b9dc,c0c227a8cb6beaa3,bc53cc8f3a57685c
,,,,,,,,,,,,,,,f5b76fa7400c7e8a,f5234b9db97842a8,f024854bc3541129,e3df6a3cbda1043c,,dbe1eb1113c66c3d,dfbce18878ab775a,e3641bec6f0e2355,d89ad20c2b0497cc,e2c0c1c80419b4a4,,,d452e03d0a1ab831,c86333bfc05594fc,c0c4dcea272ba204,bc5b8846eb34c6b6
,,,,,,,,,,,,,,,f5c1756060c7fa83,f5273aec1cee3a2d,f02bf43115990669,e3e5c33d54b4ea7f,,dbe3fe72a79ba829,dfbefdf26e73a98c,e373fab53f3a3e67,d89ca99f04cf66d,e2d3d4e68887bc93,,,d4549c5bd0130ec8,c864c3076feaf020,c0c68aaabc23808c,bc7061654f85e72e
,,,,,,,,,,,,,,,f5c7b52c1f5ee9fa,f53156174064ce28,f0341b2450b8c5aa,e3ef872cd30c7b25,,dbefe89063d72781,dfd56b020c523472,e380230739323de6,d8abe06f91772f7b,e2d6bf3dd7d91037,,,d45daa4bb1b21cb7,c867b43d76e97d12,c0c7411b3f76634b,bc734ee586cd586e
,,,,,,,,,,,,,,,f5cea381a15fd2e6,f5373a1d775ec373,f037afb6e115668e,e3fb175e80d03d11,,dbfe4bcc9d2a8309,dfeee9dfed9fd759,e38065816241ced4,d8cff4d88d4e0b1f,e2f2f70b2c5aaf9,,,d46bd019dcdbb385,c86e3ecc43abc0a7,c0c85c8ed9b6452e,bc88ad11b4f310fc
,,,,,,,,,,,,,,,f5d05389fd7eaab7,f53db7d618eda8d8,f03e34897e5309a1,e3fd990546848916,,dc009b719e0ec3ce,e0087039e29e00c5,e38a07e49306490f,d8d35e269d11ae9a,e2fea3fcf0d244c3,,,d46d61f9afe1d95e,c874309b4817392c,c0c8f752fc814b37,bca13da05dff67
,,,,,,,,,,,,,,,f5d3870ef5e4021a,f5450570fda56139,f03fd6a2126dc124,e401ba49eda62dbc,,dc079cba0eebe2cf,e016b70a4f5ae2dc,e3957134e6efa853,d8d60749ff73ad2,e30bbb0ef85719cd,,,d47813c7aa322c63,c8825bb05de0df2b,c0e72fb57cc70ebd,bcb1a87df2c3ff1f
,,,,,,,,,,,,,,,f5ea5dc9cd47ca02,f5583cf8f5d3ac78,f0419afc80ff6f5a,e408b8f90d400e5e,,dc07f917c91246d8,e028799a63247136,e3a006ee6e6e5640,d8d97a1a97bf7988,e3424b8029294018,,,d47dc12298a19fb1,c8849cb19ffdd5c2,c0ed9765aa755c49,bcb3b696a6694dd0
,,,,,,,,,,,,,,,f5edb99ab6a149e6,f5598c58a359a3ad,f042877b28da0cd1,e41797a516881de8,,dc1c9631175085e1,e02b91c222acca03,e3b07e2b22845774,d8ded9a43fe32ce4,e34dbeb1af2146fb,,,d47eae81906ad4a5,c89541876ff9fac2,c0f6c06182885e7e,bcbc5a91f9100762
,,,,,,,,,,,,,,,f5f25063e9abccf1,f55e9ecad064b5e6,f0470f9427a37793,e4182f9708063628,,dc28b79065a9c5e0,e03b0c3c08b6ceac,e3b60023e8a8e418,d8e18765a339cb31,e34fb22e1dbd857f,,,d482288fd14cc7f3,c8a044bf00cb6a1d,c1004b1231e1f1de,bcc2d3837a5f35b3
,,,,,,,,,,,,,,,f5f46e527dfb2880,f560195f6e1ddc08,f04aa13e2258b80b,e41fa762ad1cd59c,,dc2dd2eb81aa140f,e0552abac2918a52,e3b9fd77df596bc8,d8ed21648a431143,e354d51de9aa9e90,,,d48477615198f0f1,c8a2042495ca26cc,c104f62de9a8713d,bcd85bf6c41f89da
,,,,,,,,,,,,,,,f5f879af470a2cf,f5657ec7b81efb97,f04d21fff3cc13ba,e45239f903ccf23b,,dc2fafdf792bcb0a,e0662cdf50146971,e3d142f91ec9180a,d8f5f11f4a160741,e35bbed4c8971938,,,d4849cfae8bc7702,c8b311b6c544f953,c108ea5a4fa01dab,bcd8d0aede6e57fe
,,,,,,,,,,,,,,,f607832d7558a3c2,f5677cb793126c6b,f04f05a6606cb9bb,e45341937e13cb6c,,dc3e638b60e8f844,e06a346fd9a78435,e3d35c14bc8094db,d90d9e5113d3b012,e36726c5067ceffb,,,d4862d0405c485fb,c8bd2ff199b85ce7,c11093e365f31b58,bcdc6b2ab030543c
,,,,,,,,,,,,,,,f60ab96dcae2b07a,f568b00740d8fb7a,f04f3000702132f5,e455a2292b904bdc,,dc3f20da5604bcdd,e0810f51601206b8,e3df6a3cbda1043c,d910dba4a415508c,e3761974f7196c5c,,,d48c26af75e9c7e3,c8c0a078c0a9e357,c113ff0055327a69,bcf01f72a5d77dc3
,,,,,,,,,,,,,,,f6179d5713fcec9c,f56b5d4920da2360,f070291c5d132d25,e455c47254abc559,,dc3ff643d9b6ea77,e08839df1397cbc,e3e2b6e5f23638aa,d91b01f2c6e0ad1c,e37ea99fff4985c0,,,d48e479423c90f00,c8cfd95c45164782,c116dd682643113a,bcfbb647ca380428
,,,,,,,,,,,,,,,f62b8e9d4172ff76,f56cd5e12e7c7130,f071ed2aea2c7f4f,e4627b0b1f68614a,,dc435d6a195a2c03,e0a4ef84531922a1,e3e5b22d74659116,d91bd19275254bd4,e37eec7599049f2b,,,d494eb3f56a768de,c8d9a36bb75cec02,c1271e1b0577b938,bcfeb14db3d3a1a5
,,,,,,,,,,,,,,,f63a401fb6f00872,f574730d1630d706,f078a46bd4a7adf8,e46ccbf760dca8e7,,dc48601db9ef2780,e0aa3f98db195714,e3e5c33d54b4ea7f,d921b204cb018c73,e380230739323de6,,,d49cd8e6f7828af7,c8db0a423629412,c1344980a34e639a,bd0101c7ebc59e4c
,,,,,,,,,,,,,,,f64107b4786a1d09,f57b3024d3ff869a,f07aec1c5e04d9af,e477ed1f2c5f793f,,dc4d9a11e28e4a98,e0ac357424132d59,e3ef872cd30c7b25,d936205dcc719915,e38065816241ced4,,,d4aa650637dd1285,c8ddfaec72541985,c153f3a06265db4c,bd03a41754e8a713
,,,,,,,,,,,,,,,f644e454b08149a1,f58904a5e1a834f2,f07f2a0fcafbb2a,e47a8f120bcbb1c6,,dc507ec0e4d8d733,e0bfad670cf96bf8,e3effdb8005c2dc2,d936aa0ca96cbb73,e3957134e6efa853,,,d4afd0e8c9f7471d,c8e85fd21c48deaa,c15bae234dadbe94,bd04b2a796642405
,,,,,,,,,,,,,,,f658ed76846b4380,f58fda74059927c,f0966a430082c114,e47e38cd9a4f5a56,,dc50800a483754f7,e0c505296d6383fa,e3f08d80a184eef3,d9431c8c9a4814cb,e3a006ee6e6e5640,,,d4b6c828f80f7f83,c8e88a3ed59ecde5,c15ce92625a5554d,bd04fbc4f8cbe82a
,,,,,,,,,,,,,,,f65f6d85975bc030,f593f22130b4b493,f0a35c1d08335af7,e480fee8f4145c01,,dc7d2684fbcac191,e0c891a8efd31189,e3f627c31541cf93,d949883e9d0795b1,e3a2a26248feffe9,,,d4c3b17f35f6d9b1,c8ea5186ea561a62,c16026c8478de598,bd0b4a408780d71f
,,,,,,,,,,,,,,,f6656b02436f94d0,f598b37561b0b4e3,f0acda80532b1c49,e48303570b345e7b,,dc84d8277e717247,e0d5f418d5505fc5,e4026c7539727fca,d94ecaadf629744d,e3ad93307ac539c7,,,d4da5c22d9de4182,c8ed97719fd1e823,c162536176e39610,bd0fc0230e840371
