w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56
,,,,,,,3c528e875149cbbe,9ad24248aa7f80dd,b78573c0e90cd5fe,82a9ee1e33421a89,3da6b8d206d4c3d4,e387a83f07e7b915,5d66d62133327db0,c61766250a9a5faf,93850ee1dc252eab,5351ca7d2682c7fa,ab1abe476d0072dc,bea536effd57df49,a5d8e9ce364677d3,2c610e6f644a94d8,f3aeb711209e77cf,566276352881f91,5034282c946df21c,9d3e93850073602b,9ad24248aa7f80dd,fce58a4782abae16,b62f9baa0794bf35,80cc041e10ee3ebd,8bc537d1460585c,93036c61af43db26,,,6027f76021789da,dc8d9ceafc97ca11,633ab4368f8dee7c,a642bc6dfc80bb76,6feecb505ac80557,a29c96ebdf09cefb,fda74b489f83fe86,67b8c80abca0ef7b,4aae7e7c2d62df21,3606affc468105ed,3b98b397ad30c504,34a1ba942d8cdb0e,517e4110940c2b04,5287f68b79bef98f,5c944c9f6672d73b,5ce03b8f51ef53a3,59024d03b7f9b27d,5a22b244f2799253,58da368ef31a1e9b,5747caa7981a8420,5cf0aee85e3a7931,595bc466b6bb9504,52951478ec50296f
,,,,,,,c8be2c9e7d81cfa2,1c44506252479a56,19e1821affc50930,30f09864e5069d36,240c355f8959a31d,a5e143a62babf0d2,ab416caaf74f2cb,fc3db9e52ac51f6d,bc378ee693965dc,dafcddf1b706c2dd,b282d038019ddaa7,aa4cb3e036b61443,a259958963e48e8e,1211909321cc5dcc,cf97522a6a37f912,49ffe825462cd322,fd63a00004c82458,a141a4faccd0951c,841ab15fe61485bc,a90cc3803e0f5a6b,961218414254d33b,61609b6b3ac0da39,50c563d9fec8d4bf,335a9a184802edf,,,97f3dd2173dd6801,4558f62a96fbcd77,1860a82a6e6189b7,efe1fac00b6f5f76,c963ca206e5533a8,fd8aa2af1ec983b7,f948fdd86c8722fc,7f76116552f8f034,4aad3ad6c78c5677,35ef1533b17c7d2c,3b7bc01afc29d75a,3498099e6c1a58d9,517b6f9c04e6758d,5274c39e53e7a1fc,5c820be5e0940f41,5cdb54f816307ce4,58d1c4325d79ff7a,5a1406e98ddf5c27,58d1c4325d79ff7a,573c91544a3794ff,5cdb54f816307ce4,59454168dd7d41e1,5287f68b79bef98f
,,,,,,,62b70eaf97f6fa1a,d3ea2dcaed0f2a12,ab1cb21496b3dba1,8b6736cb1d3719e8,f727f79628bb57d1,dd31fbe8f88f235,5f2d3b9b5f845f63,c5e75a09be7b7b0c,39d39d2dad1fd9c5,fcc15f82de33ef44,122091b901ca0afc,5f2d3b9b5f845f63,7ac0c131be34d739,9f666d3c2710974c,44e5b12e155d2b99,c1a9a009a4118567,f4bc9eb5475975f0,8b30ce27317a438,4ef0a61482f0417,9dce5ec11da4817c,23f68ab460de7570,d84badc617ef97da,89ae50691f9fedcf,c0c2983bef2e458f,,,e2797c4b6344a6b3,46e127c70bd15e67,f87aa5e3792b1fbd,eb7af2aa94902594,97390febe431b147,323201d46bbec3b6,cd56fee7da62ba75,3e8ab4f2097782d7,4aa42bc5e5a349ef,35e22abe797d5a4a,3b726f1e915ac5f7,34964c97ffb10e3d,51692350cf8a49eb,525cc65ca2879dfe,5c6b582f7abd030a,5ccfa6e1154c3c4c,58b869a52b061369,5a0b237eb284835c,58cea54e5a866144,57385385fecfbb2c,5ccfa6e1154c3c4c,59406a127dc45672,52751660adf7e8ae
,,,,,,,968266f72b8eebb,1a941168a520c8dc,7f294f1eeae8ce86,7359faec1781b2b5,2937550ada694117,9b60a4b04de0fdfc,42b0e4b033a8eef0,eebc0a379822e64b,86d4bb067a63f2d6,651d22e47963bc9,8834cacd75355869,f1b3659c2f5a5ec8,e34b9bbeba62501c,4e3420fe50ae77ea,ebded6d7c89158f,d7480498c93bd2c5,bdd753a7bfc6a5a7,b6de08cc887677ef,4d9974232dece7ea,7d38b5398ff3fe83,66cbd63519f54289,48f3f00f4a6290d3,23058071e98927d3,c36cb9b864ad405b,,,7e121e129bd03cb3,e7f22562503513c6,4277847f196fc75b,69c82ae94c3a1d37,612151cc045e40e1,27f046b732db7514,9369575cc867bff0,5bd78552f8821d36,4aa254b15c0cf848,35db35aa492ee329,3b09b01d51fd615b,34707c3d4877f24c,515269d6a840a62c,5248cdac7dfe116a,5c5fa8ff14f259b2,5ccb1295526342da,58b4aeadd8a5708,5a088d89fe78e5bf,58cdf2eb186248ea,572b703813313cb2,5c94c0767aa1d408,5938a197a0fbc890,5248cdac7dfe116a
,,,,,,,1bed64bfc3840518,ca08b76dad0e3c4f,d000fb5c64b3292f,f066ef1d8de54a6a,bab91124fd6e3bde,2976296a00743f03,4fb0ecf128cbbedd,8d11fccc1d652bbd,8213fe96f495231c,6c5b731b1a446a42,b509f967fa7ae305,42b0e4b033a8eef0,b9f1577dd76ba2eb,206f70e500eafd5a,e4473466d21d197f,8cd15afabf5bc188,e84ce86515e9d610,3a7f79906dfdc159,87d2e94d854cc630,b332b27b02e3b3ad,91f1e67949978476,47b5003f6290ffe0,bef63d0c4bd3b910,e4dbdec9dd43c5a3,,,5074ddc3c761a82f,82daa36cfa7cdbed,f19102fa7c7ea6c5,fdce73c42d73f01e,e22c06ca6932fc9f,ecdfb85b7fad8fca,713ab944470c6523,8d7ed9e94dac139f,4a9fb0cc72a2d2a6,35d941ec58b26901,3af103fe82249b12,33df2684bbfd49e5,514e6c64445634f0,521a888d70e4fc3d,5c54c7e6568978f2,5c94c0767aa1d408,589d1700b34b6ec3,59ee695a685b3c7a,58b869a52b061369,5720ea265f9cfbde,5c944c9f6672d73b,591ac93851f62d35,52484e55bbe1440b
,,,,,,,f79236789f6e89a7,a914e750a9f1ac1b,cc79821b0cfe6c7,e3b0f6c70fc7f577,580da1a43a2a60d0,adf282570b0b6910,6b20b2d452343764,b9417aee3ce6e8fc,cfe3757c6e9c3432,c175f24ff5663fc8,930d685d3adccfac,1b6435c666f0288f,e387a83f07e7b915,733feeb6649ceb46,51d22b1e9cfcb493,30ab4d9fc74c1df4,3097376ae5eefe04,d2116f0b473bd6ef,ab2431cd39628f5,66bec32336b53d78,b862943db2198e7f,9bc6f9105d42bd75,c44db2c6eb950bcd,355bacf6448522e1,,,ef7552563ed03a53,10a8e0ffffaed512,5be77ea6f94897c4,8fdae4c685b4676b,4b4a84e40fd91832,579b9b946f06f0f3,9c96af1733711026,2fb52f4322f56774,4a72cf415691a9cf,35c800b84cd02ff8,3ac3c8580a9dc358,33ceb624d0c78cab,514d9afa4825b8b9,5214fc438e259bef,5c387b89afc8cf4e,5c944c9f6672d73b,589b78ba439de97,59e386a2416d93f7,58b2ccbd2c4c5ecd,571eb9d773ea7a17,5c886283685d0804,5909a81e9ea9faa8,522a5d784467c51a
,,,,,,,af9769bbb87b517c,f339ba093efd813a,ebe49eeaa23bd927,513cfcf0285c7926,c473fbba9014722f,b1cddf41ef6d97d2,4b3ecf21ce7b7c04,4a2b3b1899377d8c,4775206266a69959,c8fa090cabaa5039,ee9d4ff87fdcec2f,5a1d5496c2238d1c,7cfc5a73edc5fc8a,4d0ff572e8597076,419df359427b49a9,3c0d67b8f08b0881,72326a643b90ebe1,238579a71e86b31a,98a065ccef2744bf,a64c02c89224d87d,10f66ac86340b1b2,73fdaecdf55eb352,224dcef32ac35670,fc1c289ff4c82eae,,,60a7095c97c04569,bfd666f5bfcc8f8c,635ffe2c2eb5c32f,86c5eef74639b257,53a603535baf4b0c,736f27b112dd34ea,8724243fdd66ddda,417fa70797b2dac6,4a64ad1b09cdd3ba,35c111d3738cd397,3ab9a8cce2f2e113,33ce011c89db256d,5149842f5f3135e5,520a401cfd0c4752,5c365fdb56c9efed,5c820be5e0940f41,585ee50eb71e016d,59e02b1f7a42d3cb,58a348b940449326,56f293071a880747,5c820be5e0940f41,58fabe381d4c9611,5208ff68b1e2d9b5
,,,,,,,4e7215eb4a82c5b,1cd0261586e049f9,bc84738b9a223293,f42111db496055ea,258efeea46b9d445,b9f1577dd76ba2eb,86d4bb067a63f2d6,685bc09ad8a77e66,81eebaadeb45e7e3,b6f826ff47c3f5d3,89a4af83519728d3,79ccd5c62ac2b5fe,a5e143a62babf0d2,53e35c4132809c35,45b3fa80eca5b1b6,c4c19b96fe624204,864ab643ea10d92c,f85df9bb9603d3a9,b89b1ee62e3c6c81,de75ccc4ff4cf3bc,ff8bcb0d28084fb8,b5ec23acd1752842,f876115615db5b70,48e26b19888efd43,,,4ecb915fc50b2496,57f0e341661363c,f6a4470b34123789,46351a4c631399be,76776216b7730c3d,c4a754f2119da4ba,542e693fb6641fd3,ad27ed4d8748a53c,4a581075e446dc24,35ad54c5aa5c8b2e,3ab6095a6c9542db,339ea040e60b9df4,51384f22eba0dec3,5208ff68b1e2d9b5,5c2e7f0b6a31ecae,5c7ec81f939670b8,5846905184cab643,59bb96b0a49ca20a,589b78ba439de97,56c7bbd086611aa3,5c7ec81f939670b8,58db75728cd2d22c,51f75d3361f9745a
,,,,,,,782a5b0ce662357a,9f9d377ae7aa7fa4,29c7e7d38051a295,d2052a90f143eb20,b8e2321abed6ed45,39d39d2dad1fd9c5,8213fe96f495231c,f50212b77766d69f,f536e5415399544,f8e20a8785791897,88dfe58a00fa69f6,999dbc24ed519a5f,52b45d14f72b5b1c,d8b5b9a0355c9973,29cced922bea964d,64818e8f76d49365,5f0b812413a733ca,fbafc5f4e2d8228a,c5d55e8c4c35bb8,7c8de50e4a84f1ee,118d6559939261b,f159cab26baeea3e,6f28bf0c5528f817,e8dfb778748f9617,,,869d5bd602e19ab0,e41c2ca91d676dd3,7c0be1d405de3356,27f046b732db7514,99a311fdda928cf8,6f1103f01f76c4bd,2b3b3eac7f677547,c44db2c6eb950bcd,4a3d622578ca8b7f,35a9e3fdbde32682,3ab3723935f136d8,338a5514f91220ed,5120feb724f14b90,51f75d3361f9745a,5c276b6ab868d08f,5c6b582f7abd030a,581175c515d083c1,59a889d53651591,588837e8674d84e8,56c41efd2bfb199b,5c5fa8ff14f259b2,58d1c4325d79ff7a,51f4dfaa7e27eee0
,,,,,,,1da8fbc6ab1b3624,cdb89e5355e690b,10dd837d41304334,1ef608e292f43966,d6b21e74f03c2ea8,51568608f0cc6460,4775206266a69959,10b2118be3adbb61,44d49b6a8a6f810b,6c667603077aa834,3778cc044434cae3,59eed082247cfc7f,dbd87229cade6b5c,ab40c390a6a24bb,40cd0dbdc49939d8,725e2d2813db019c,23938badd0541976,d7e40ee0feabf22c,6cef2a05f0413be2,e296139e72a5c21f,4133a9ccd5dcfd42,6e31588869d74fb7,86bf1c29f6bb190e,a92d94bf4d60c986,,,e35185543c85ec5f,db8c14ad8a877a86,c0d8be68c439ac73,e24e36f8cd0cc5ff,9b9c3c66047625aa,d99d1069d2a4099c,626a0fe324d8a411,5a5b0bfbe1c51f1e,4a332a0c751f6ca1,3572cfc65779ed0a,3a9e9e462c8fa7ac,337a5ee0bb9b34e2,511bfb169ade6d83,51f4dfaa7e27eee0,5c18f3902c509e2e,5c5fa8ff14f259b2,58086e529afcf59e,59a377be81e20123,585ee50eb71e016d,56c2d574cdafb5ca,5c54c7e6568978f2,58b869a52b061369,51eb7d15d827086
,,,,,,,ddc6ce4eed87e82f,162ccf274a71bf8e,a9f35945fe057e8e,a132ef84082462df,c0cd1f2147150d84,4b5763df3e097195,4a9fb0cc72a2d2a6,cec1de3f36b161dd,ba203da3a07c74a8,9306f688bee63768,32d65991b7fedf2a,bc378ee693965dc,31afe5e93e653377,6292c53a361697db,64edcef4bb382ebb,c12f39e268db5b79,e482219995019282,fcd83a95c37fb002,d4947651cd837de6,fd61848f06d85978,9bad608fbabf069c,2fb984337283d20e,a0d5e933da015332,170936dc2967f089,,,16d7dbfddb4f0d5,505cbc8853ce6288,4397b2f9375d4476,c55763719662bbef,fdad408aa6affb64,9cbccec984a6e829,52e5c50850d67cb,a077b2375045de12,4a2deb0a0d5c86a8,355bacf6448522e1,3a95c38a328d7262,335f5bbd71fa9630,5116b155ea79fd57,51eb7d15d827086,5bf95058e0663209,5c54c7e6568978f2,58047ab490e0168,599003bab1c7f628,5846905184cab643,56b534bd8e3023cb,5c4edcf08121caeb,589f2eb118b15694,51cdfbece57f94b7
,,,,,,,4d969e553eeb8dd,634c35cf4340e77a,1c32af6f9cb068e9,7dc5a510f197b25f,11bee30154c4afff,d343d3ad50c7aeee,f536e5415399544,4ab99c399e9f9bf4,4a9fb0cc72a2d2a6,d8b5b9a0355c9973,4ef70c5aaf7892d1,307f1809cc4a1a1,b1cddf41ef6d97d2,f08709209aedc0c0,a6137d1412146164,3b2c98b123314918,8e70e79e14f5258e,457b393f61117b61,7ee3c6215a4a1138,64a32efa2a0ea600,afdf60d8993ec55f,318bc7c506063dd3,968acb6dc4d71343,5ffc8ebad1dcc5f0,,,6f1103f01f76c4bd,d331afa9313989a5,3c45221c227c5588,e4f3c605adf1200c,a1c403877f76529a,1aa71dca4b9be32a,5a7bb694c5cae815,571eb9d773ea7a17,4a28017c07ce31c,35565b0820690c53,3a8b8feaf0b15351,3354c918ab9bfd0f,5112050b6a46e9ca,51cc1f58218ca02f,5bf3cf7561102198,5c2e7f0b6a31ecae,57f33fd840bbeaa8,5984ea7e0593d6a4,584464be9baea186,56a160caef6b4ab8,5c4657e1c9a326b8,589b78ba439de97,51c5803df479071
,,,,,,,773c13fb95686591,4606d27461c66e5d,df2a0307c46fd256,79f4b2a420a3c935,733e1f81b710c589,86c5eef74639b257,387f5237715dde3a,4f21185a480625e8,dc005dc8e66ec02a,6f5e65b34c475fe8,ab416caaf74f2cb,86d4bb067a63f2d6,1be0f414031ece10,845ca6a74623ddd5,9bc6f9105d42bd75,ea2ed2a259bb75b0,be76198c590c6703,769dafe87daa08ef,a0912950cbb337c5,b154de1aa56a157b,4e55c0579e117471,a405f04cf322593f,aa9c182fa7378cf7,3628082fd2a9b1af,,,f4878126ad847e0c,af57a123cb54afa7,83867c99d878e9c4,def58efed0a9c818,5ac903553dea38b7,97860a3547d62306,811f65921343ed1f,b7d87997ab4246f7,4a0e20265b9043b2,351ce98d779a88a8,3a7a13bf487c76a1,33465faeab890e4b,50eb2b66bb147d4c,51bfb48180e0c013,5bec07efc9d67adc,5c18f3902c509e2e,57f0e341661363c,5973280000000000,581615028a3acb25,569d12ee851977e1,5c387b89afc8cf4e,5896e963b0ebef7a,51bfb48180e0c013
,,,,,,,c23119d76f685135,276f46416ec8c834,24c4da172643cf57,ac5158da4c60d842,639392d8f266dd02,3c3124bb6188979c,dc005dc8e66ec02a,581a995e2b4f7688,364752f656092f7d,49743ea6ecfdd9bb,af78019ce0ae1622,913e7fa35925c00a,1e68e71c82cef596,9466733ae924f928,cd82a7f4843cc91f,3c6b78a53758e511,4ef70c5aaf7892d1,660a4bd923e66af7,c0cd1f2147150d84,92693d030d7606c4,f38c499cb6c9103b,cb48199b9a1ef7b3,e64c06bc80210fd8,918b5157eae665c0,,,8a8ff42791cffd2f,94d37deffe3853f8,5ee0f7c40185ae34,a15bc86617b62e99,e71b260a6ca554bf,81384b2a467f9b3,44902cf8efbc8b8c,2eac7e5b43b7d747,49f5bcd691acb35,350751b39dc3fdf2,3a4fda991fc796ab,333f66bc854acfb3,50daec8f4408e23d,51acd7d9faaf2796,5be77ea6f94897c4,5bf95058e0663209,57d494c76f511fd9,596c16832fe9b985,581175c515d083c1,568637b69501573c,5c2e7f0b6a31ecae,588837e8674d84e8,51ba7176861a3838
,,,,,,,a62a1d2ce60ae21d,aa1db02c3a7ebe8e,9918762925a2a6b4,71dcf1c6ade9e3a2,7f65b6a9145b9929,9d5da575f7ea1da2,a2dd80d16a47b163,d3f702621d8a1161,887b8e476d5ed9a,2c610e6f644a94d8,17a68a45815fa55c,81eebaadeb45e7e3,4c7fc2867d6b58c0,97860a3547d62306,69bf9fd8ad54f4fa,961cba623ba6456f,b282d038019ddaa7,fa32f729ae8a243c,80c9be2e86f42287,db86ba799882cfed,7b87482182ac8267,83da9b9313bc023,6c805c42a56b7f52,3232427955cce0ed,,,c47942bab83c4cad,422865260a59cb31,ddd27897e1660c3e,a727dd00eb7d7db4,cabb00c6a8b8217b,6b5a1ba54893478,a4997c709f6df34b,583b8c3dbe1cebf2,49e54002fdd2b6a1,34e0e688b982ecad,3a39035affbd5f60,333e8be76fe6a9d8,50d583a9db9753db,517e4110940c2b04,5be1a458144bd0c6,5bf3cf7561102198,57871acadc22f0dd,5967d009521ffa1a,58086e529afcf59e,567c6f88147132a,5c18f3902c509e2e,587e0f7bf01236a5,51b43ad7b5d0f1d9
,,,,,,,3f70ce5177d8df2f,c78809fd94074fa0,b777bd79afb0017b,46dc58e33a099d55,ba39886dff685fe4,90162024a95b9036,364752f656092f7d,691fb37c24ccaac3,ba838fb9b8b8cf5d,4e3420fe50ae77ea,0ca2b0679aee214a,4775206266a69959,de0e3ad64659c41d,f5363430fea18d0e,85a0c15eacb1a927,66434e6a75d156df,122091b901ca0afc,e8e5b4cd9d0ffcef,f4103291826f6e8e,e1206274a61bd3ed,52721646ca57f0eb,45153ad599e62afd,2a549a13f8cff25a,,,,b1e8f608af68da5a,ca33765fd7950d4b,b375e35cc7176646,5b053eda79e14f94,40ee9e69c4f8c376,ad1671ec4f301c72,22e6a298e8832073,228c079a810db5c9,49e25492698132ad,34d811245080daca,3a356885b77ae8b,32ffc653004bfa06,50c563d9fec8d4bf,517b6f9c04e6758d,5bd78552f8821d36,5bf34418244c27b,576949683bbc429a,59634c63dc6217fc,58047ab490e0168,567b835b7864d2b2,5bf3cf7561102198,587b48ffc768945a,51ab7efe12928fbd
,,,,,,,4d88063e3882d41c,f77772b2c10c40c,5a70a74ddcd764ee,1df559b0030b4759,f6308cdc35c8987b,27ffe495a85bc2d8,60ffc6eba0e8d200,2a3f278314223f8d,387f5237715dde3a,5c24f5fb8fe5b7b,29f796800ac2aebd,f536e5415399544,51568608f0cc6460,fd0cc25a78fdc84,93b49596c179b2ef,28a7652e2cf978cd,6ebeddb9d9f19c7c,d1b9273e8a00a628,7414cf9517d3795b,a36545be99916c7,568eda11e70d9ed0,ed3c8a54c397ba0c,ca5d7273e7af1344,,,,494d7a9f41525b97,1a435c37252d34e5,29911783daa7ce8,546cdb1e1f8f716e,37c9aa7d44327971,30ee4fd9727c8376,bbd4be69de07322e,5b5bbb5862af4032,49cea4d0e53656e3,34c1b7f647ca0db2,3a1772847f415d9,32f729ef2537bfc3,509c82f847421070,51692350cf8a49eb,5bd5bdba9ae212df,5bec07efc9d67adc,57588e76834abde1,595c957a4435b705,57d494c76f511fd9,566a3f480c1130a3,5bec07efc9d67adc,5846905184cab643,517b6f9c04e6758d
,,,,,,,74105935836e2e83,a91a687bb84219f,2c3c07c78c05e7e,19750b625e85543,c8be2c9e7d81cfa2,f4797ed9862be122,9c6ed9e6fd38e130,7dbea30c087aa8e0,60ffc6eba0e8d200,adf3f80cb41e36f2,40a53810b1f78856,887b8e476d5ed9a,e77ed3df020aa570,fcd161feac88ea11,99d367a11056985a,b5ff0c02bd67f398,c83b6a0c61dfaa73,545553524e0e0df5,25edc3819846d798,e79edb4f292b1f28,6c66c38908988c4,978f984f6fa2154b,328615448c12b2ec,,,,355bacf6448522e1,f59a20a959d4a29a,e848ad7493529c93,85b456e990d2a40,99f2c8854d29cfb8,a697668fc9e884df,b5377a9f80f8bc90,e4470d676069dd6f,49c45160bb154b52,34ad9aa8483d51a2,39fee5f40e382dfc,32ed5f3426737390,508d4df9bf60ee2f,5162beea9d9e953,5bba24c906db8d05,5be77ea6f94897c4,575040a8f6a78432,595bc466b6bb9504,57a419fab1e9eedb,5663d7bae969713f,5be6680d4b5f3e62,581f032bdad0f09d,516c9f1beffab3cc
,,,,,,,9e19cbd2bcb82924,69c86c46dfda8143,ba53c482baec754c,bae52c9197540df4,3c528e875149cbbe,5d66d62133327db0,fcc15f82de33ef44,98e601edead0992d,666fd21c7e7e7234,75f1362a82082f57,f8bfbe15bce97a6e,ba203da3a07c74a8,ee4a1eba1b4f6995,a8a542595b27a3f8,953c7eee146daddc,fe5192ed03049d66,a9ad913bbac142ae,19c2b0942d6b3c35,b1a879cab735e449,493b8da039db718d,4966539a23ca8b2d,5896a1d3eda53c97,659636c0cef8ce51,,,,c1a9a009a4118567,1b4d16f79f0b9859,40ee9e69c4f8c376,8fafe8b62e56e627,fc57cd0734563e25,f9fdc7f6c232872d,4668bf4b7b3026bd,aee69a3286489b25,49c05fe12f251225,3498099e6c1a58d9,39f293ba6ec92e9b,32e5a476e2b53efc,5077bab9afd86cd1,515269d6a840a62c,5bac0ab882ed731d,5be1a458144bd0c6,5740ab25cddf1103,59454168dd7d41e1,576ca86e83d9697,56532a6276369f84,5bd75f28282aeb,581175c515d083c1,51692350cf8a49eb
,,,,,,,3a03fd5c88838d9b,f0491d12db3db604,1aa9536d721d5fee,ee697988cc5818fd,62b70eaf97f6fa1a,4dbfdfe537aae5b3,fc7c1a36fd9dc64b,7f98adb1768171af,27ffe495a85bc2d8,38b7b1dae63f2e3c,4ef0a61482f0417,387f5237715dde3a,86c5eef74639b257,99dc8270dec808f3,40bfb254975360,78871fd2c90b2aae,32d65991b7fedf2a,fca3debfe013657,2ed323064ec14c72,224dcef32ac35670,e4d89b50033dfeb9,e2b49456ee505c63,44364ff67e7b4e3,,,,7954c6987116145f,17a68a45815fa55c,3eda0de86ac66e6e,c3f338f1226cfc61,feec65e3c150978,953c7eee146daddc,f6e70b9fe093e5df,123534370313cc64,49ba75a6ac93bcf1,34707c3d4877f24c,39ebe6eb24f28080,32c835c322bde842,5074ddc3c761a82f,514d9afa4825b8b9,5ba01b806009d131,5bd75f28282aeb,572952a57b74085e,59388b95a7cb5f50,576949683bbc429a,5650079f5b1bbdef,5bd5bdba9ae212df,58086e529afcf59e,5162beea9d9e953
,,,,,,,579a9ed938968e07,92c549083c4b11e4,49842f82a178a627,f8be25454d1e5847,cce659168697b80e,5f2d3b9b5f845f63,96dbc455b7428916,e05a070b6ba24959,dafcddf1b706c2dd,206f70e500eafd5a,4d76857f46aa7f13,364752f656092f7d,62b275cd148f59ad,c2cd6c9714b58bd3,af20a9b238499d8a,8bc55afa64318c00,90e26ce83a3564cc,ed8e11950bbc22e5,f07e26ce09176f01,bfd666f5bfcc8f8c,de0e3ad64659c41d,b836c9712856c735,734913e63d06bc23,,,,19f85c7d41fc01b8,1f78715fcc740c29,9acf0dde161227b7,ab1cb21496b3dba1,10179b298a544716,e8381af3bbf0e171,de1243092f559344,355a7650bd94c962,49a40a3388e598e2,344a04b21e34e7ab,39cd592a6d4ee635,32b9b0051cb3a8bd,505cbc8853ce6288,5149842f5f3135e5,5b9eec9a6a9a3f0,5bd5bdba9ae212df,5720ea265f9cfbde,5914135786ae9ecc,57588e76834abde1,56112170ffd008f4,5bd4ef20332a8ce9,58047ab490e0168,5157b6aaab1d0724
,,,,,,,a032ace198e9c257,864e4740d62c18,a32f13f11152ff3c,125a2b892f24bcf5,d7b99c82e90451c6,42b0e4b033a8eef0,91c7b8425b047b92,2b1e34d7fc7b403f,9c6ed9e6fd38e130,1cbbd252e458e138,286f4704c11dc93e,620a7eb17f265bb,f4797ed9862be122,ed4a10cff65f3c77,9af3152e478e8cd0,931aba374451b0e,17a68a45815fa55c,e80172c19d0c24c6,3dff6a7aae608bf2,19f85c7d41fc01b8,c0576b9e34f449a3,868614153fa19b3f,d0822492354d3182,,,,6292c53a361697db,ef98bbb06411034b,c792561f2b9b2bd,5aaddde18e3b7517,12468032f2cbbbd9,ae0f38693a9c2a28,cdf943369f6147f6,bfc6ce9e25fce53f,49a32f7c8da2a098,341734ba69ee7632,39c8d996d2bca02b,32aee032447a56dc,5049634f85cde8ad,51384f22eba0dec3,5b875dffff3a9b10,5bd305720b5d3b4a,571eb9d773ea7a17,5911068b05339faa,573c91544a3794ff,5602e5f2c7e41ac1,5bb3f4b3f65dd852,58028324f709da9c,515269d6a840a62c
,,,,,,,24800879037d1b75,eec0cf2af726ad6b,1cd0261586e049f9,7b87482182ac8267,e735bcc27fa2cb5d,c68fbc2cfd921320,47b29b5e84591d40,6889c66ca3576824,fcc15f82de33ef44,8f03876514d56edf,2619fb6167886f40,8f3da35b36be577a,3c3124bb6188979c,e419099895efff36,b2d264e493f02ad1,1963b1fd2ce3835d,af78019ce0ae1622,cd0b8b6095030229,0d155cd93b5a3f43,7177a2fe71f05a1e,d6e21bdbae6d52bc,2f56cd212e5fb95d,c1cfdf4722747cd2,,,,ca63d5ba387651c5,86e7be46b5622254,3a7a13bf487c76a1,dd22a23073744afc,cb72b5b42e59679d,47b0e1cb4012decd,a5c3dc05f8e04bd2,d3088f2fad1fdaf,499d68639c52ecc0,33df2684bbfd49e5,39abf9fc681e5e00,327ee274e882a39a,5044c18cb27781a0,5120feb724f14b90,5b7c5b49ec5eeef,5bb3f4b3f65dd852,56c41efd2bfb199b,590c61ae97159d8f,572952a57b74085e,55ffed191e442451,5bb2cf24ca6eb22e,57f33fd840bbeaa8,5149842f5f3135e5
,,,,,,,9788242d716aa815,f74e9abfc74a26a2,9ad24248aa7f80dd,2fbcf16938f1b45f,a89098d335e51bcb,c7e8b347c4c1774d,252d0f476aea799f,84b6f3a1a998330,e44983fab010d631,733feeb6649ceb46,a259958963e48e8e,60ffc6eba0e8d200,90162024a95b9036,261cb616db30e45c,e24122826dc317ad,2ed3d64c3d002dc,91bf39311afa3fd3,8c33d6dbd49cf36e,23c473105bf8ee3f,d40893670cc28d4e,898bc08aec5d2942,f21238e32fe868ca,26fde276c801c890,,,,6e1970868d086c94,a70bd11140ced606,98c55a4171c9a585,a0258c1d65d68dcc,3b4f4c1a8644231f,a653a0b2c37235ea,9d47db6f5a64e8,1d39c7c0f2bc0f18,49743ea6ecfdd9bb,33cf0da5f64bf314,3987f8d64a78b769,32529bcd0ae1bbbe,5044a4248188469d,511bfb169ade6d83,5b7a0da61cfcf5a6,5bac0ab882ed731d,56c2d574cdafb5ca,59024d03b7f9b27d,5720ea265f9cfbde,55f20f687f155503,5bac0ab882ed731d,57cd4b610d299f0f,51384f22eba0dec3
,,,,,,,b1e8f608af68da5a,cc83851250bf4ab7,8670d27f7e619ade,c500dca6ac43a3a9,288d34e0d771cfa,86d4bb067a63f2d6,9e7f37b9e9a38a6f,daf0b88ca3f0165a,651d22e47963bc9,53e35c4132809c35,dbd87229cade6b5c,e5285a107312696b,f35e812bb55d1e57,4a28017c07ce31c,86f0d37f96ab9d16,9fa948089425e06,4089a6703fbb57c1,57def9d92772fdc5,fdd0e9104ed03448,9aa835d2bb153353,5f36e8622aedeb4,3382653758c20e3d,3cc1073d4676b6e4,,,,3007963b7e5fc419,9fe31998856b49b8,a831b6a4fdbe2654,9b22ca2ffedf4def,c5548d2a60de8c2e,40cd222f2dde1923,118fb191c242b255,a52883844fb87a13,49103e5da3cae6ae,33ceb624d0c78cab,39719c35dfa95ba3,3222b2efa68e5bb1,504304e506b903eb,5116b155ea79fd57,5b70779cc74356c4,5ba56ad9ee6dba19,56b534bd8e3023cb,58fd80f3301c82dd,571eb9d773ea7a17,55bf184d9423eb30,5ba7a4b5244b3be0,57a419fab1e9eedb,51251c8fb9a1c7ae
